# G(2) Function
# 2025-11-20 17:23:44
# Histogram Width = 10 ns
# Events Ch. 0 = 2.178e+07 
# Events Ch. 1 = 2.286e+07 
# Integr. Time = 46.9 s
# G(2) Norm = 106.2 
# Fit Function = None
# Fit - A = 0 
# Fit - c = 0 ps
# Fit - B = 0 
# Fit - T_a = 0 ps
# Fit - p_f^2 = 0 
# Fit - c = 0 
# Fit - T_b = 0 ps
# Fit - T_a = 0 ps
# Unit dt: s
# Unit G(2): 1
# dt ; G(2)
 1.6422287E-009 ;  2.7411780E+000
 1.6520039E-009 ;  2.7600170E+000
 1.6617791E-009 ;  2.9860940E+000
 1.6715543E-009 ;  2.5527800E+000
 1.6813294E-009 ;  3.1744910E+000
 1.6911046E-009 ;  2.6093000E+000
 1.7008798E-009 ;  2.7411780E+000
 1.7106549E-009 ;  2.7600170E+000
 1.7204301E-009 ;  2.6469790E+000
 1.7302053E-009 ;  2.3643830E+000
 1.7399804E-009 ;  2.4962610E+000
 1.7497556E-009 ;  2.5433610E+000
 1.7595308E-009 ;  2.2136660E+000
 1.7693060E-009 ;  2.5339410E+000
 1.7790811E-009 ;  2.3549630E+000
 1.7888563E-009 ;  2.3832230E+000
 1.7986315E-009 ;  2.2136660E+000
 1.8084066E-009 ;  2.0535280E+000
 1.8181818E-009 ;  2.1948260E+000
 1.8279570E-009 ;  2.1665660E+000
 1.8377322E-009 ;  2.2042460E+000
 1.8475073E-009 ;  2.2984440E+000
 1.8572825E-009 ;  2.2042460E+000
 1.8670577E-009 ;  2.3172840E+000
 1.8768328E-009 ;  2.1477270E+000
 1.8866080E-009 ;  2.0252690E+000
 1.8963832E-009 ;  1.9499100E+000
 1.9061584E-009 ;  2.2042460E+000
 1.9159335E-009 ;  2.0535280E+000
 1.9257087E-009 ;  2.3172840E+000
 1.9354839E-009 ;  1.9122300E+000
 1.9452590E-009 ;  2.0252690E+000
 1.9550342E-009 ;  2.1006270E+000
 1.9648094E-009 ;  2.1383070E+000
 1.9745846E-009 ;  2.0064290E+000
 1.9843597E-009 ;  2.1383070E+000
 1.9941349E-009 ;  2.2513450E+000
 2.0039101E-009 ;  1.7803520E+000
 2.0136852E-009 ;  1.7238330E+000
 2.0234604E-009 ;  1.9028100E+000
 2.0332356E-009 ;  1.9028100E+000
 2.0430108E-009 ;  1.9875890E+000
 2.0527859E-009 ;  1.8462910E+000
 2.0625611E-009 ;  1.4977570E+000
 2.0723363E-009 ;  1.8086120E+000
 2.0821114E-009 ;  1.6390540E+000
 2.0918866E-009 ;  1.7426730E+000
 2.1016618E-009 ;  1.9028100E+000
 2.1114370E-009 ;  1.7238330E+000
 2.1212121E-009 ;  1.7144130E+000
 2.1309873E-009 ;  1.4977570E+000
 2.1407625E-009 ;  1.6107950E+000
 2.1505376E-009 ;  1.6673140E+000
 2.1603128E-009 ;  1.8274520E+000
 2.1700880E-009 ;  1.7520930E+000
 2.1798631E-009 ;  1.5825350E+000
 2.1896383E-009 ;  1.5731150E+000
 2.1994135E-009 ;  1.7144130E+000
 2.2091887E-009 ;  1.6767340E+000
 2.2189638E-009 ;  1.6673140E+000
 2.2287390E-009 ;  1.5919550E+000
 2.2385142E-009 ;  1.4883370E+000
 2.2482893E-009 ;  1.5825350E+000
 2.2580645E-009 ;  1.7426730E+000
 2.2678397E-009 ;  1.6107950E+000
 2.2776149E-009 ;  1.4318180E+000
 2.2873900E-009 ;  1.5260160E+000
 2.2971652E-009 ;  1.4977570E+000
 2.3069404E-009 ;  1.6484740E+000
 2.3167155E-009 ;  1.7709320E+000
 2.3264907E-009 ;  1.5448560E+000
 2.3362659E-009 ;  1.4789170E+000
 2.3460411E-009 ;  1.4977570E+000
 2.3558162E-009 ;  1.3564590E+000
 2.3655914E-009 ;  1.6013750E+000
 2.3753666E-009 ;  1.2999400E+000
 2.3851417E-009 ;  1.5260160E+000
 2.3949169E-009 ;  1.2905200E+000
 2.4046921E-009 ;  1.3564590E+000
 2.4144673E-009 ;  1.4977570E+000
 2.4242424E-009 ;  1.4600770E+000
 2.4340176E-009 ;  1.2528400E+000
 2.4437928E-009 ;  1.4412370E+000
 2.4535679E-009 ;  1.4506570E+000
 2.4633431E-009 ;  1.3281990E+000
 2.4731183E-009 ;  1.1492220E+000
 2.4828935E-009 ;  1.2811000E+000
 2.4926686E-009 ;  1.4223980E+000
 2.5024438E-009 ;  1.3847180E+000
 2.5122190E-009 ;  1.3470390E+000
 2.5219941E-009 ;  1.4694970E+000
 2.5317693E-009 ;  1.5919550E+000
 2.5415445E-009 ;  1.4506570E+000
 2.5513196E-009 ;  1.2622600E+000
 2.5610948E-009 ;  1.4318180E+000
 2.5708700E-009 ;  1.4506570E+000
 2.5806452E-009 ;  1.5542760E+000
 2.5904203E-009 ;  1.4129780E+000
 2.6001955E-009 ;  1.2340010E+000
 2.6099707E-009 ;  1.3093590E+000
 2.6197458E-009 ;  1.2622600E+000
 2.6295210E-009 ;  1.2151610E+000
 2.6392962E-009 ;  1.3281990E+000
 2.6490714E-009 ;  1.3187790E+000
 2.6588465E-009 ;  1.4883370E+000
 2.6686217E-009 ;  1.3941380E+000
 2.6783969E-009 ;  1.1492220E+000
 2.6881720E-009 ;  1.3093590E+000
 2.6979472E-009 ;  1.2622600E+000
 2.7077224E-009 ;  1.3941380E+000
 2.7174976E-009 ;  1.4035580E+000
 2.7272727E-009 ;  1.2057410E+000
 2.7370479E-009 ;  1.2716800E+000
 2.7468231E-009 ;  1.2999400E+000
 2.7565982E-009 ;  1.7144130E+000
 2.7663734E-009 ;  1.2716800E+000
 2.7761486E-009 ;  1.3847180E+000
 2.7859238E-009 ;  1.1869010E+000
 2.7956989E-009 ;  1.2528400E+000
 2.8054741E-009 ;  1.0738630E+000
 2.8152493E-009 ;  1.3847180E+000
 2.8250244E-009 ;  1.1774810E+000
 2.8347996E-009 ;  1.2245810E+000
 2.8445748E-009 ;  1.5354360E+000
 2.8543500E-009 ;  1.3376190E+000
 2.8641251E-009 ;  1.2622600E+000
 2.8739003E-009 ;  1.4789170E+000
 2.8836755E-009 ;  1.1963210E+000
 2.8934506E-009 ;  1.1586420E+000
 2.9032258E-009 ;  1.0644430E+000
 2.9130010E-009 ;  1.1963210E+000
 2.9227761E-009 ;  1.1303820E+000
 2.9325513E-009 ;  1.1869010E+000
 2.9423265E-009 ;  1.6107950E+000
 2.9521017E-009 ;  1.2811000E+000
 2.9618768E-009 ;  1.1021230E+000
 2.9716520E-009 ;  1.2999400E+000
 2.9814272E-009 ;  1.1774810E+000
 2.9912023E-009 ;  1.0738630E+000
 3.0009775E-009 ;  1.5071760E+000
 3.0107527E-009 ;  1.2057410E+000
 3.0205279E-009 ;  1.2905200E+000
 3.0303030E-009 ;  1.0927030E+000
 3.0400782E-009 ;  1.1303820E+000
 3.0498534E-009 ;  1.2434200E+000
 3.0596285E-009 ;  1.1774810E+000
 3.0694037E-009 ;  1.1680620E+000
 3.0791789E-009 ;  1.1680620E+000
 3.0889541E-009 ;  1.3093590E+000
 3.0987292E-009 ;  1.2057410E+000
 3.1085044E-009 ;  1.1586420E+000
 3.1182796E-009 ;  1.0550230E+000
 3.1280547E-009 ;  1.0644430E+000
 3.1378299E-009 ;  1.1209620E+000
 3.1476051E-009 ;  1.1774810E+000
 3.1573803E-009 ;  1.2905200E+000
 3.1671554E-009 ;  1.0644430E+000
 3.1769306E-009 ;  1.1586420E+000
 3.1867058E-009 ;  1.2057410E+000
 3.1964809E-009 ;  1.3658790E+000
 3.2062561E-009 ;  1.1115420E+000
 3.2160313E-009 ;  1.2340010E+000
 3.2258065E-009 ;  1.0927030E+000
 3.2355816E-009 ;  1.3187790E+000
 3.2453568E-009 ;  1.4223980E+000
 3.2551320E-009 ;  1.1869010E+000
 3.2649071E-009 ;  1.1963210E+000
 3.2746823E-009 ;  1.0267640E+000
 3.2844575E-009 ;  1.0644430E+000
 3.2942326E-009 ;  1.1680620E+000
 3.3040078E-009 ;  1.1398020E+000
 3.3137830E-009 ;  9.6082500E-001
 3.3235582E-009 ;  1.1586420E+000
 3.3333333E-009 ;  1.1021230E+000
 3.3431085E-009 ;  1.0550230E+000
 3.3528837E-009 ;  9.4198500E-001
 3.3626588E-009 ;  1.1303820E+000
 3.3724340E-009 ;  1.2716800E+000
 3.3822092E-009 ;  1.2245810E+000
 3.3919844E-009 ;  9.7024500E-001
 3.4017595E-009 ;  1.2622600E+000
 3.4115347E-009 ;  1.0927030E+000
 3.4213099E-009 ;  9.7024500E-001
 3.4310850E-009 ;  9.1372600E-001
 3.4408602E-009 ;  1.1209620E+000
 3.4506354E-009 ;  1.1492220E+000
 3.4604106E-009 ;  1.0550230E+000
 3.4701857E-009 ;  1.3564590E+000
 3.4799609E-009 ;  1.1586420E+000
 3.4897361E-009 ;  1.0079240E+000
 3.4995112E-009 ;  1.2057410E+000
 3.5092864E-009 ;  1.1586420E+000
 3.5190616E-009 ;  1.3376190E+000
 3.5288368E-009 ;  1.1398020E+000
 3.5386119E-009 ;  1.1398020E+000
 3.5483871E-009 ;  1.1021230E+000
 3.5581623E-009 ;  1.0832830E+000
 3.5679374E-009 ;  1.1586420E+000
 3.5777126E-009 ;  1.1209620E+000
 3.5874878E-009 ;  1.0927030E+000
 3.5972630E-009 ;  9.6082500E-001
 3.6070381E-009 ;  1.1115420E+000
 3.6168133E-009 ;  1.3187790E+000
 3.6265885E-009 ;  1.1869010E+000
 3.6363636E-009 ;  1.1774810E+000
 3.6461388E-009 ;  9.4198500E-001
 3.6559140E-009 ;  9.6082500E-001
 3.6656891E-009 ;  1.0738630E+000
 3.6754643E-009 ;  9.8908400E-001
 3.6852395E-009 ;  1.2151610E+000
 3.6950147E-009 ;  1.2999400E+000
 3.7047898E-009 ;  1.1492220E+000
 3.7145650E-009 ;  1.1492220E+000
 3.7243402E-009 ;  1.4223980E+000
 3.7341153E-009 ;  1.2151610E+000
 3.7438905E-009 ;  1.0173440E+000
 3.7536657E-009 ;  1.0456040E+000
 3.7634409E-009 ;  1.0267640E+000
 3.7732160E-009 ;  1.1492220E+000
 3.7829912E-009 ;  1.1115420E+000
 3.7927664E-009 ;  1.0832830E+000
 3.8025415E-009 ;  9.7966500E-001
 3.8123167E-009 ;  9.4198500E-001
 3.8220919E-009 ;  1.0832830E+000
 3.8318671E-009 ;  9.9850400E-001
 3.8416422E-009 ;  1.0738630E+000
 3.8514174E-009 ;  1.1680620E+000
 3.8611926E-009 ;  1.0079240E+000
 3.8709677E-009 ;  1.0644430E+000
 3.8807429E-009 ;  8.6662600E-001
 3.8905181E-009 ;  1.0267640E+000
 3.9002933E-009 ;  1.0079240E+000
 3.9100684E-009 ;  1.1963210E+000
 3.9198436E-009 ;  9.9850400E-001
 3.9296188E-009 ;  9.7966500E-001
 3.9393939E-009 ;  1.0738630E+000
 3.9491691E-009 ;  9.8908400E-001
 3.9589443E-009 ;  1.3093590E+000
 3.9687195E-009 ;  1.0550230E+000
 3.9784946E-009 ;  1.0927030E+000
 3.9882698E-009 ;  1.0361840E+000
 3.9980450E-009 ;  1.1869010E+000
 4.0078201E-009 ;  1.0832830E+000
 4.0175953E-009 ;  1.1869010E+000
 4.0273705E-009 ;  1.1398020E+000
 4.0371457E-009 ;  9.9850400E-001
 4.0469208E-009 ;  1.0644430E+000
 4.0566960E-009 ;  1.2905200E+000
 4.0664712E-009 ;  1.0644430E+000
 4.0762463E-009 ;  9.7966500E-001
 4.0860215E-009 ;  1.1021230E+000
 4.0957967E-009 ;  9.7024500E-001
 4.1055718E-009 ;  1.0456040E+000
 4.1153470E-009 ;  1.0361840E+000
 4.1251222E-009 ;  1.1398020E+000
 4.1348974E-009 ;  1.1303820E+000
 4.1446725E-009 ;  1.1586420E+000
 4.1544477E-009 ;  1.0361840E+000
 4.1642229E-009 ;  9.4198500E-001
 4.1739980E-009 ;  1.2057410E+000
 4.1837732E-009 ;  9.8908400E-001
 4.1935484E-009 ;  1.1021230E+000
 4.2033236E-009 ;  1.1115420E+000
 4.2130987E-009 ;  1.0079240E+000
 4.2228739E-009 ;  1.1303820E+000
 4.2326491E-009 ;  1.1869010E+000
 4.2424242E-009 ;  1.0832830E+000
 4.2521994E-009 ;  1.0173440E+000
 4.2619746E-009 ;  1.0361840E+000
 4.2717498E-009 ;  9.2314500E-001
 4.2815249E-009 ;  1.0832830E+000
 4.2913001E-009 ;  1.0644430E+000
 4.3010753E-009 ;  9.8908400E-001
 4.3108504E-009 ;  1.1869010E+000
 4.3206256E-009 ;  1.0738630E+000
 4.3304008E-009 ;  8.7604600E-001
 4.3401760E-009 ;  9.1372600E-001
 4.3499511E-009 ;  9.1372600E-001
 4.3597263E-009 ;  1.0738630E+000
 4.3695015E-009 ;  1.1115420E+000
 4.3792766E-009 ;  1.1774810E+000
 4.3890518E-009 ;  1.1209620E+000
 4.3988270E-009 ;  9.2314500E-001
 4.4086022E-009 ;  1.1209620E+000
 4.4183773E-009 ;  8.8546600E-001
 4.4281525E-009 ;  1.2057410E+000
 4.4379277E-009 ;  1.2340010E+000
 4.4477028E-009 ;  1.2057410E+000
 4.4574780E-009 ;  1.0361840E+000
 4.4672532E-009 ;  1.2622600E+000
 4.4770283E-009 ;  1.0267640E+000
 4.4868035E-009 ;  1.0361840E+000
 4.4965787E-009 ;  9.5140500E-001
 4.5063539E-009 ;  1.1869010E+000
 4.5161290E-009 ;  9.1372600E-001
 4.5259042E-009 ;  8.5720600E-001
 4.5356794E-009 ;  9.4198500E-001
 4.5454545E-009 ;  1.1021230E+000
 4.5552297E-009 ;  1.0550230E+000
 4.5650049E-009 ;  8.8546600E-001
 4.5747801E-009 ;  1.0738630E+000
 4.5845552E-009 ;  1.0267640E+000
 4.5943304E-009 ;  9.3256500E-001
 4.6041056E-009 ;  1.1021230E+000
 4.6138807E-009 ;  9.9850400E-001
 4.6236559E-009 ;  1.1021230E+000
 4.6334311E-009 ;  9.5140500E-001
 4.6432063E-009 ;  1.1869010E+000
 4.6529814E-009 ;  1.1115420E+000
 4.6627566E-009 ;  9.7966500E-001
 4.6725318E-009 ;  9.1372600E-001
 4.6823069E-009 ;  1.0927030E+000
 4.6920821E-009 ;  9.2314500E-001
 4.7018573E-009 ;  8.2894700E-001
 4.7116325E-009 ;  1.0550230E+000
 4.7214076E-009 ;  1.0927030E+000
 4.7311828E-009 ;  9.2314500E-001
 4.7409580E-009 ;  1.1303820E+000
 4.7507331E-009 ;  9.6082500E-001
 4.7605083E-009 ;  1.1398020E+000
 4.7702835E-009 ;  9.7024500E-001
 4.7800587E-009 ;  9.9850400E-001
 4.7898338E-009 ;  1.0456040E+000
 4.7996090E-009 ;  1.1209620E+000
 4.8093842E-009 ;  1.0173440E+000
 4.8191593E-009 ;  9.7966500E-001
 4.8289345E-009 ;  9.7024500E-001
 4.8387097E-009 ;  1.1963210E+000
 4.8484848E-009 ;  8.3836700E-001
 4.8582600E-009 ;  8.0068700E-001
 4.8680352E-009 ;  1.0832830E+000
 4.8778104E-009 ;  9.2314500E-001
 4.8875855E-009 ;  8.1010700E-001
 4.8973607E-009 ;  9.9850400E-001
 4.9071359E-009 ;  1.1021230E+000
 4.9169110E-009 ;  9.7966500E-001
 4.9266862E-009 ;  1.1115420E+000
 4.9364614E-009 ;  1.0173440E+000
 4.9462366E-009 ;  9.6082500E-001
 4.9560117E-009 ;  9.7966500E-001
 4.9657869E-009 ;  1.1021230E+000
 4.9755621E-009 ;  1.2057410E+000
 4.9853372E-009 ;  9.8908400E-001
 4.9951124E-009 ;  1.1586420E+000
 5.0048876E-009 ;  1.1586420E+000
 5.0146628E-009 ;  9.4198500E-001
 5.0244379E-009 ;  9.7024500E-001
 5.0342131E-009 ;  9.3256500E-001
 5.0439883E-009 ;  1.0927030E+000
 5.0537634E-009 ;  1.0267640E+000
 5.0635386E-009 ;  1.0456040E+000
 5.0733138E-009 ;  1.0079240E+000
 5.0830890E-009 ;  1.0550230E+000
 5.0928641E-009 ;  8.9488600E-001
 5.1026393E-009 ;  1.0456040E+000
 5.1124145E-009 ;  9.6082500E-001
 5.1221896E-009 ;  1.0550230E+000
 5.1319648E-009 ;  1.0079240E+000
 5.1417400E-009 ;  1.0832830E+000
 5.1515152E-009 ;  9.7024500E-001
 5.1612903E-009 ;  1.0079240E+000
 5.1710655E-009 ;  1.1021230E+000
 5.1808407E-009 ;  9.7966500E-001
 5.1906158E-009 ;  1.0738630E+000
 5.2003910E-009 ;  9.1372600E-001
 5.2101662E-009 ;  9.7024500E-001
 5.2199413E-009 ;  1.1021230E+000
 5.2297165E-009 ;  9.7966500E-001
 5.2394917E-009 ;  1.1115420E+000
 5.2492669E-009 ;  1.1869010E+000
 5.2590420E-009 ;  9.2314500E-001
 5.2688172E-009 ;  1.1209620E+000
 5.2785924E-009 ;  1.0738630E+000
 5.2883675E-009 ;  9.0430600E-001
 5.2981427E-009 ;  1.1869010E+000
 5.3079179E-009 ;  8.3836700E-001
 5.3176931E-009 ;  1.1021230E+000
 5.3274682E-009 ;  9.9850400E-001
 5.3372434E-009 ;  1.1586420E+000
 5.3470186E-009 ;  1.1209620E+000
 5.3567937E-009 ;  9.6082500E-001
 5.3665689E-009 ;  9.7024500E-001
 5.3763441E-009 ;  1.0173440E+000
 5.3861193E-009 ;  8.3836700E-001
 5.3958944E-009 ;  9.0430600E-001
 5.4056696E-009 ;  1.1021230E+000
 5.4154448E-009 ;  1.0644430E+000
 5.4252199E-009 ;  9.7966500E-001
 5.4349951E-009 ;  1.1115420E+000
 5.4447703E-009 ;  9.9850400E-001
 5.4545455E-009 ;  9.5140500E-001
 5.4643206E-009 ;  1.0644430E+000
 5.4740958E-009 ;  8.5720600E-001
 5.4838710E-009 ;  1.0644430E+000
 5.4936461E-009 ;  9.4198500E-001
 5.5034213E-009 ;  1.0738630E+000
 5.5131965E-009 ;  8.6662600E-001
 5.5229717E-009 ;  9.7024500E-001
 5.5327468E-009 ;  8.7604600E-001
 5.5425220E-009 ;  9.4198500E-001
 5.5522972E-009 ;  1.0550230E+000
 5.5620723E-009 ;  8.8546600E-001
 5.5718475E-009 ;  9.9850400E-001
 5.5816227E-009 ;  1.2434200E+000
 5.5913978E-009 ;  9.1372600E-001
 5.6011730E-009 ;  1.1209620E+000
 5.6109482E-009 ;  9.9850400E-001
 5.6207234E-009 ;  1.0456040E+000
 5.6304985E-009 ;  1.1869010E+000
 5.6402737E-009 ;  9.6082500E-001
 5.6500489E-009 ;  9.0430600E-001
 5.6598240E-009 ;  1.1021230E+000
 5.6695992E-009 ;  8.6662600E-001
 5.6793744E-009 ;  1.0927030E+000
 5.6891496E-009 ;  1.1869010E+000
 5.6989247E-009 ;  1.1303820E+000
 5.7086999E-009 ;  1.0267640E+000
 5.7184751E-009 ;  1.0173440E+000
 5.7282502E-009 ;  9.9850400E-001
 5.7380254E-009 ;  1.1774810E+000
 5.7478006E-009 ;  8.4778700E-001
 5.7575758E-009 ;  1.0832830E+000
 5.7673509E-009 ;  1.1115420E+000
 5.7771261E-009 ;  9.4198500E-001
 5.7869013E-009 ;  8.9488600E-001
 5.7966764E-009 ;  9.0430600E-001
 5.8064516E-009 ;  1.0550230E+000
 5.8162268E-009 ;  1.1869010E+000
 5.8260020E-009 ;  9.7966500E-001
 5.8357771E-009 ;  9.7966500E-001
 5.8455523E-009 ;  1.1303820E+000
 5.8553275E-009 ;  1.0456040E+000
 5.8651026E-009 ;  1.1021230E+000
 5.8748778E-009 ;  1.0550230E+000
 5.8846530E-009 ;  9.6082500E-001
 5.8944282E-009 ;  1.1586420E+000
 5.9042033E-009 ;  9.7966500E-001
 5.9139785E-009 ;  1.1115420E+000
 5.9237537E-009 ;  9.2314500E-001
 5.9335288E-009 ;  9.6082500E-001
 5.9433040E-009 ;  1.0267640E+000
 5.9530792E-009 ;  9.0430600E-001
 5.9628543E-009 ;  9.6082500E-001
 5.9726295E-009 ;  9.5140500E-001
 5.9824047E-009 ;  1.0267640E+000
 5.9921799E-009 ;  9.8908400E-001
 6.0019550E-009 ;  9.1372600E-001
 6.0117302E-009 ;  1.1492220E+000
 6.0215054E-009 ;  1.0738630E+000
 6.0312805E-009 ;  9.9850400E-001
 6.0410557E-009 ;  1.1021230E+000
 6.0508309E-009 ;  1.0079240E+000
 6.0606061E-009 ;  8.3836700E-001
 6.0703812E-009 ;  1.0738630E+000
 6.0801564E-009 ;  8.4778700E-001
 6.0899316E-009 ;  7.1590900E-001
 6.0997067E-009 ;  8.8546600E-001
 6.1094819E-009 ;  1.0644430E+000
 6.1192571E-009 ;  1.0173440E+000
 6.1290323E-009 ;  9.9850400E-001
 6.1388074E-009 ;  8.5720600E-001
 6.1485826E-009 ;  9.1372600E-001
 6.1583578E-009 ;  1.1869010E+000
 6.1681329E-009 ;  8.2894700E-001
 6.1779081E-009 ;  1.0361840E+000
 6.1876833E-009 ;  1.1492220E+000
 6.1974585E-009 ;  1.2434200E+000
 6.2072336E-009 ;  9.1372600E-001
 6.2170088E-009 ;  8.9488600E-001
 6.2267840E-009 ;  8.6662600E-001
 6.2365591E-009 ;  1.0079240E+000
 6.2463343E-009 ;  9.8908400E-001
 6.2561095E-009 ;  9.6082500E-001
 6.2658847E-009 ;  1.1021230E+000
 6.2756598E-009 ;  9.7966500E-001
 6.2854350E-009 ;  1.1398020E+000
 6.2952102E-009 ;  1.1492220E+000
 6.3049853E-009 ;  9.3256500E-001
 6.3147605E-009 ;  8.3836700E-001
 6.3245357E-009 ;  9.5140500E-001
 6.3343109E-009 ;  9.8908400E-001
 6.3440860E-009 ;  9.3256500E-001
 6.3538612E-009 ;  1.0832830E+000
 6.3636364E-009 ;  9.0430600E-001
 6.3734115E-009 ;  9.5140500E-001
 6.3831867E-009 ;  1.0832830E+000
 6.3929619E-009 ;  9.7966500E-001
 6.4027370E-009 ;  9.7024500E-001
 6.4125122E-009 ;  1.0927030E+000
 6.4222874E-009 ;  9.3256500E-001
 6.4320626E-009 ;  9.5140500E-001
 6.4418377E-009 ;  1.0267640E+000
 6.4516129E-009 ;  1.0267640E+000
 6.4613881E-009 ;  1.0267640E+000
 6.4711632E-009 ;  1.0361840E+000
 6.4809384E-009 ;  1.0832830E+000
 6.4907136E-009 ;  9.0430600E-001
 6.5004888E-009 ;  1.1680620E+000
 6.5102639E-009 ;  1.2151610E+000
 6.5200391E-009 ;  1.0173440E+000
 6.5298143E-009 ;  1.1398020E+000
 6.5395894E-009 ;  9.4198500E-001
 6.5493646E-009 ;  9.6082500E-001
 6.5591398E-009 ;  9.2314500E-001
 6.5689150E-009 ;  1.0361840E+000
 6.5786901E-009 ;  1.0832830E+000
 6.5884653E-009 ;  9.3256500E-001
 6.5982405E-009 ;  1.1021230E+000
 6.6080156E-009 ;  1.1680620E+000
 6.6177908E-009 ;  1.0079240E+000
 6.6275660E-009 ;  1.1115420E+000
 6.6373412E-009 ;  1.0361840E+000
 6.6471163E-009 ;  1.0644430E+000
 6.6568915E-009 ;  9.7024500E-001
 6.6666667E-009 ;  1.0079240E+000
 6.6764418E-009 ;  9.5140500E-001
 6.6862170E-009 ;  1.1492220E+000
 6.6959922E-009 ;  1.0738630E+000
 6.7057674E-009 ;  8.6662600E-001
 6.7155425E-009 ;  1.0644430E+000
 6.7253177E-009 ;  1.1492220E+000
 6.7350929E-009 ;  1.0927030E+000
 6.7448680E-009 ;  9.4198500E-001
 6.7546432E-009 ;  9.9850400E-001
 6.7644184E-009 ;  9.7966500E-001
 6.7741935E-009 ;  8.6662600E-001
 6.7839687E-009 ;  1.1586420E+000
 6.7937439E-009 ;  1.2340010E+000
 6.8035191E-009 ;  9.9850400E-001
 6.8132942E-009 ;  1.1021230E+000
 6.8230694E-009 ;  8.9488600E-001
 6.8328446E-009 ;  9.5140500E-001
 6.8426197E-009 ;  9.7024500E-001
 6.8523949E-009 ;  9.7966500E-001
 6.8621701E-009 ;  1.0079240E+000
 6.8719453E-009 ;  9.8908400E-001
 6.8817204E-009 ;  1.1303820E+000
 6.8914956E-009 ;  1.0267640E+000
 6.9012708E-009 ;  9.8908400E-001
 6.9110459E-009 ;  9.8908400E-001
 6.9208211E-009 ;  9.9850400E-001
 6.9305963E-009 ;  1.0832830E+000
 6.9403715E-009 ;  8.7604600E-001
 6.9501466E-009 ;  1.0267640E+000
 6.9599218E-009 ;  9.0430600E-001
 6.9696970E-009 ;  9.2314500E-001
 6.9794721E-009 ;  1.0644430E+000
 6.9892473E-009 ;  1.0079240E+000
 6.9990225E-009 ;  1.0456040E+000
 7.0087977E-009 ;  1.1021230E+000
 7.0185728E-009 ;  1.0173440E+000
 7.0283480E-009 ;  8.4778700E-001
 7.0381232E-009 ;  8.5720600E-001
 7.0478983E-009 ;  1.0361840E+000
 7.0576735E-009 ;  1.0079240E+000
 7.0674487E-009 ;  9.9850400E-001
 7.0772239E-009 ;  9.7024500E-001
 7.0869990E-009 ;  8.2894700E-001
 7.0967742E-009 ;  1.0079240E+000
 7.1065494E-009 ;  1.0079240E+000
 7.1163245E-009 ;  8.5720600E-001
 7.1260997E-009 ;  1.0267640E+000
 7.1358749E-009 ;  1.0173440E+000
 7.1456500E-009 ;  9.5140500E-001
 7.1554252E-009 ;  1.1115420E+000
 7.1652004E-009 ;  1.0079240E+000
 7.1749756E-009 ;  8.1952700E-001
 7.1847507E-009 ;  1.1586420E+000
 7.1945259E-009 ;  8.6662600E-001
 7.2043011E-009 ;  9.1372600E-001
 7.2140762E-009 ;  1.0456040E+000
 7.2238514E-009 ;  1.0173440E+000
 7.2336266E-009 ;  8.7604600E-001
 7.2434018E-009 ;  9.2314500E-001
 7.2531769E-009 ;  9.7966500E-001
 7.2629521E-009 ;  1.0832830E+000
 7.2727273E-009 ;  1.1115420E+000
 7.2825024E-009 ;  1.0079240E+000
 7.2922776E-009 ;  1.0267640E+000
 7.3020528E-009 ;  9.5140500E-001
 7.3118280E-009 ;  9.7024500E-001
 7.3216031E-009 ;  9.2314500E-001
 7.3313783E-009 ;  7.6300800E-001
 7.3411535E-009 ;  1.0079240E+000
 7.3509286E-009 ;  9.8908400E-001
 7.3607038E-009 ;  7.9126700E-001
 7.3704790E-009 ;  8.1952700E-001
 7.3802542E-009 ;  1.0079240E+000
 7.3900293E-009 ;  9.5140500E-001
 7.3998045E-009 ;  1.0738630E+000
 7.4095797E-009 ;  1.1115420E+000
 7.4193548E-009 ;  8.8546600E-001
 7.4291300E-009 ;  1.0173440E+000
 7.4389052E-009 ;  9.2314500E-001
 7.4486804E-009 ;  1.0361840E+000
 7.4584555E-009 ;  9.6082500E-001
 7.4682307E-009 ;  9.7024500E-001
 7.4780059E-009 ;  1.0173440E+000
 7.4877810E-009 ;  1.0644430E+000
 7.4975562E-009 ;  9.4198500E-001
 7.5073314E-009 ;  9.5140500E-001
 7.5171065E-009 ;  8.6662600E-001
 7.5268817E-009 ;  1.1492220E+000
 7.5366569E-009 ;  9.7024500E-001
 7.5464321E-009 ;  8.2894700E-001
 7.5562072E-009 ;  9.7024500E-001
 7.5659824E-009 ;  1.0550230E+000
 7.5757576E-009 ;  1.2434200E+000
 7.5855327E-009 ;  8.8546600E-001
 7.5953079E-009 ;  1.0927030E+000
 7.6050831E-009 ;  9.7966500E-001
 7.6148583E-009 ;  1.0267640E+000
 7.6246334E-009 ;  1.0267640E+000
 7.6344086E-009 ;  1.0361840E+000
 7.6441838E-009 ;  9.1372600E-001
 7.6539589E-009 ;  1.0832830E+000
 7.6637341E-009 ;  8.8546600E-001
 7.6735093E-009 ;  8.1952700E-001
 7.6832845E-009 ;  1.1774810E+000
 7.6930596E-009 ;  9.6082500E-001
 7.7028348E-009 ;  1.1869010E+000
 7.7126100E-009 ;  9.4198500E-001
 7.7223851E-009 ;  8.3836700E-001
 7.7321603E-009 ;  8.9488600E-001
