# G(2) Function
# 2025-11-20 16:08:26
# Histogram Width = 10 ns
# Events Ch. 0 = 8.97e+07 
# Events Ch. 1 = 8.287e+07 
# Integr. Time = 00:02:46 h
# G(2) Norm = 445.7 
# Fit Function = None
# Fit - A = 0 
# Fit - c = 0 ps
# Fit - B = 0 
# Fit - T_a = 0 ps
# Fit - p_f^2 = 0 
# Fit - c = 0 
# Fit - T_b = 0 ps
# Fit - T_a = 0 ps
# Unit dt: s
# Unit G(2): 1
# dt ; G(2)
 1.5249267E-009 ;  1.2608880E+000
 1.5347019E-009 ;  1.2339660E+000
 1.5444770E-009 ;  1.2249910E+000
 1.5542522E-009 ;  1.2743500E+000
 1.5640274E-009 ;  1.2451830E+000
 1.5738025E-009 ;  1.3237080E+000
 1.5835777E-009 ;  1.2900550E+000
 1.5933529E-009 ;  1.3326830E+000
 1.6031281E-009 ;  1.3528750E+000
 1.6129032E-009 ;  1.2855680E+000
 1.6226784E-009 ;  1.3124910E+000
 1.6324536E-009 ;  1.2788370E+000
 1.6422287E-009 ;  1.2878110E+000
 1.6520039E-009 ;  1.3596060E+000
 1.6617791E-009 ;  1.3439010E+000
 1.6715543E-009 ;  1.4022340E+000
 1.6813294E-009 ;  1.3147340E+000
 1.6911046E-009 ;  1.4358870E+000
 1.7008798E-009 ;  1.3012730E+000
 1.7106549E-009 ;  1.4448620E+000
 1.7204301E-009 ;  1.4067210E+000
 1.7302053E-009 ;  1.3461440E+000
 1.7399804E-009 ;  1.3887720E+000
 1.7497556E-009 ;  1.3528750E+000
 1.7595308E-009 ;  1.4403740E+000
 1.7693060E-009 ;  1.3596060E+000
 1.7790811E-009 ;  1.3865290E+000
 1.7888563E-009 ;  1.4291560E+000
 1.7986315E-009 ;  1.4224260E+000
 1.8084066E-009 ;  1.4156950E+000
 1.8181818E-009 ;  1.6714630E+000
 1.8279570E-009 ;  1.4740280E+000
 1.8377322E-009 ;  1.3640930E+000
 1.8475073E-009 ;  1.4112080E+000
 1.8572825E-009 ;  1.5076820E+000
 1.8670577E-009 ;  1.5458220E+000
 1.8768328E-009 ;  1.4650540E+000
 1.8866080E-009 ;  1.4852460E+000
 1.8963832E-009 ;  1.4942200E+000
 1.9061584E-009 ;  1.4740280E+000
 1.9159335E-009 ;  1.4650540E+000
 1.9257087E-009 ;  1.5031940E+000
 1.9354839E-009 ;  1.5615270E+000
 1.9452590E-009 ;  1.6378090E+000
 1.9550342E-009 ;  1.5368480E+000
 1.9648094E-009 ;  1.5682580E+000
 1.9745846E-009 ;  1.6647320E+000
 1.9843597E-009 ;  1.5951810E+000
 1.9941349E-009 ;  1.4987070E+000
 2.0039101E-009 ;  1.6153730E+000
 2.0136852E-009 ;  1.5211430E+000
 2.0234604E-009 ;  1.7073600E+000
 2.0332356E-009 ;  1.5974250E+000
 2.0430108E-009 ;  1.6602450E+000
 2.0527859E-009 ;  1.7589620E+000
 2.0625611E-009 ;  1.7410130E+000
 2.0723363E-009 ;  1.6737060E+000
 2.0821114E-009 ;  1.7948590E+000
 2.0918866E-009 ;  1.6849240E+000
 2.1016618E-009 ;  1.8128080E+000
 2.1114370E-009 ;  1.7365260E+000
 2.1212121E-009 ;  1.7724230E+000
 2.1309873E-009 ;  1.8038330E+000
 2.1407625E-009 ;  1.8105640E+000
 2.1505376E-009 ;  1.7387700E+000
 2.1603128E-009 ;  1.7836410E+000
 2.1700880E-009 ;  1.9878070E+000
 2.1798631E-009 ;  1.9563970E+000
 2.1896383E-009 ;  1.8711410E+000
 2.1994135E-009 ;  1.8038330E+000
 2.2091887E-009 ;  1.9025510E+000
 2.2189638E-009 ;  1.8419740E+000
 2.2287390E-009 ;  1.9586400E+000
 2.2385142E-009 ;  2.0461390E+000
 2.2482893E-009 ;  2.0147290E+000
 2.2580645E-009 ;  2.0281910E+000
 2.2678397E-009 ;  1.9878070E+000
 2.2776149E-009 ;  2.0394090E+000
 2.2873900E-009 ;  2.1224210E+000
 2.2971652E-009 ;  2.2368430E+000
 2.3069404E-009 ;  2.1291520E+000
 2.3167155E-009 ;  2.2211380E+000
 2.3264907E-009 ;  2.2458180E+000
 2.3362659E-009 ;  2.4118420E+000
 2.3460411E-009 ;  2.2839580E+000
 2.3558162E-009 ;  2.2951760E+000
 2.3655914E-009 ;  2.2660100E+000
 2.3753666E-009 ;  2.4813930E+000
 2.3851417E-009 ;  2.4679320E+000
 2.3949169E-009 ;  2.4612010E+000
 2.4046921E-009 ;  2.6519050E+000
 2.4144673E-009 ;  2.4679320E+000
 2.4242424E-009 ;  2.6070330E+000
 2.4340176E-009 ;  2.6810710E+000
 2.4437928E-009 ;  2.7797880E+000
 2.4535679E-009 ;  2.8179290E+000
 2.4633431E-009 ;  2.8381210E+000
 2.4731183E-009 ;  2.9054290E+000
 2.4828935E-009 ;  2.9570310E+000
 2.4926686E-009 ;  2.8807490E+000
 2.5024438E-009 ;  3.0669660E+000
 2.5122190E-009 ;  2.9951720E+000
 2.5219941E-009 ;  3.1746580E+000
 2.5317693E-009 ;  3.2958110E+000
 2.5415445E-009 ;  3.3384380E+000
 2.5513196E-009 ;  3.1365170E+000
 2.5610948E-009 ;  3.2621570E+000
 2.5708700E-009 ;  3.4730530E+000
 2.5806452E-009 ;  3.4416430E+000
 2.5904203E-009 ;  3.5695270E+000
 2.6001955E-009 ;  3.3833100E+000
 2.6099707E-009 ;  3.6368340E+000
 2.6197458E-009 ;  3.6099110E+000
 2.6295210E-009 ;  3.7377950E+000
 2.6392962E-009 ;  3.8342680E+000
 2.6490714E-009 ;  3.8275380E+000
 2.6588465E-009 ;  3.8320250E+000
 2.6686217E-009 ;  4.0653570E+000
 2.6783969E-009 ;  4.2044580E+000
 2.6881720E-009 ;  4.2986880E+000
 2.6979472E-009 ;  4.2605480E+000
 2.7077224E-009 ;  4.2852270E+000
 2.7174976E-009 ;  4.2942010E+000
 2.7272727E-009 ;  4.3884310E+000
 2.7370479E-009 ;  4.8865050E+000
 2.7468231E-009 ;  4.8191980E+000
 2.7565982E-009 ;  4.7945180E+000
 2.7663734E-009 ;  4.8730430E+000
 2.7761486E-009 ;  4.7204800E+000
 2.7859238E-009 ;  4.9829790E+000
 2.7956989E-009 ;  5.2140670E+000
 2.8054741E-009 ;  5.2499640E+000
 2.8152493E-009 ;  5.1265670E+000
 2.8250244E-009 ;  5.4653470E+000
 2.8347996E-009 ;  5.5079750E+000
 2.8445748E-009 ;  5.5595770E+000
 2.8543500E-009 ;  5.6762430E+000
 2.8641251E-009 ;  5.8512420E+000
 2.8739003E-009 ;  5.8467550E+000
 2.8836755E-009 ;  5.9364980E+000
 2.8934506E-009 ;  6.0060490E+000
 2.9032258E-009 ;  6.4233530E+000
 2.9130010E-009 ;  6.3268800E+000
 2.9227761E-009 ;  6.5445060E+000
 2.9325513E-009 ;  6.7284800E+000
 2.9423265E-009 ;  6.6387370E+000
 2.9521017E-009 ;  6.8832860E+000
 2.9618768E-009 ;  6.9259140E+000
 2.9716520E-009 ;  7.2624500E+000
 2.9814272E-009 ;  7.2400150E+000
 2.9912023E-009 ;  7.2803990E+000
 3.0009775E-009 ;  7.6640500E+000
 3.0107527E-009 ;  7.7537930E+000
 3.0205279E-009 ;  7.9512280E+000
 3.0303030E-009 ;  7.7694980E+000
 3.0400782E-009 ;  8.2316750E+000
 3.0498534E-009 ;  8.3169300E+000
 3.0596285E-009 ;  8.3460970E+000
 3.0694037E-009 ;  8.5188520E+000
 3.0791789E-009 ;  8.7970550E+000
 3.0889541E-009 ;  8.9159650E+000
 3.0987292E-009 ;  9.0034640E+000
 3.1085044E-009 ;  9.1380790E+000
 3.1182796E-009 ;  9.6092290E+000
 3.1280547E-009 ;  9.5643580E+000
 3.1378299E-009 ;  9.6563440E+000
 3.1476051E-009 ;  9.8133950E+000
 3.1573803E-009 ;  1.0165636E+001
 3.1671554E-009 ;  1.0206020E+001
 3.1769306E-009 ;  1.0277815E+001
 3.1867058E-009 ;  1.0715312E+001
 3.1964809E-009 ;  1.0966592E+001
 3.2062561E-009 ;  1.0870118E+001
 3.2160313E-009 ;  1.1256013E+001
 3.2258065E-009 ;  1.1406333E+001
 3.2355816E-009 ;  1.1718189E+001
 3.2453568E-009 ;  1.1511781E+001
 3.2551320E-009 ;  1.1929085E+001
 3.2649071E-009 ;  1.2009854E+001
 3.2746823E-009 ;  1.2258891E+001
 3.2844575E-009 ;  1.2274596E+001
 3.2942326E-009 ;  1.2568504E+001
 3.3040078E-009 ;  1.2685170E+001
 3.3137830E-009 ;  1.2931963E+001
 3.3235582E-009 ;  1.3021706E+001
 3.3333333E-009 ;  1.3272987E+001
 3.3431085E-009 ;  1.2997027E+001
 3.3528837E-009 ;  1.3784522E+001
 3.3626588E-009 ;  1.3658881E+001
 3.3724340E-009 ;  1.4206314E+001
 3.3822092E-009 ;  1.4062725E+001
 3.3919844E-009 ;  1.4248942E+001
 3.4017595E-009 ;  1.4747015E+001
 3.4115347E-009 ;  1.4722336E+001
 3.4213099E-009 ;  1.4592208E+001
 3.4310850E-009 ;  1.5153102E+001
 3.4408602E-009 ;  1.5339319E+001
 3.4506354E-009 ;  1.5435792E+001
 3.4604106E-009 ;  1.5577138E+001
 3.4701857E-009 ;  1.5680342E+001
 3.4799609E-009 ;  1.6317517E+001
 3.4897361E-009 ;  1.6295082E+001
 3.4995112E-009 ;  1.6339953E+001
 3.5092864E-009 ;  1.6790912E+001
 3.5190616E-009 ;  1.6526170E+001
 3.5288368E-009 ;  1.6965910E+001
 3.5386119E-009 ;  1.7127448E+001
 3.5483871E-009 ;  1.7208216E+001
 3.5581623E-009 ;  1.7612060E+001
 3.5679374E-009 ;  1.7766866E+001
 3.5777126E-009 ;  1.8116864E+001
 3.5874878E-009 ;  1.7865584E+001
 3.5972630E-009 ;  1.8065262E+001
 3.6070381E-009 ;  1.8491541E+001
 3.6168133E-009 ;  1.8545387E+001
 3.6265885E-009 ;  1.8650835E+001
 3.6363636E-009 ;  1.8655322E+001
 3.6461388E-009 ;  1.8870705E+001
 3.6559140E-009 ;  1.8980640E+001
 3.6656891E-009 ;  1.9003076E+001
 3.6754643E-009 ;  1.9095063E+001
 3.6852395E-009 ;  1.9388971E+001
 3.6950147E-009 ;  1.9507880E+001
 3.7047898E-009 ;  1.9752430E+001
 3.7145650E-009 ;  2.0032877E+001
 3.7243402E-009 ;  2.0272939E+001
 3.7341153E-009 ;  2.0313324E+001
 3.7438905E-009 ;  2.0723898E+001
 3.7536657E-009 ;  2.0223581E+001
 3.7634409E-009 ;  2.0950499E+001
 3.7732160E-009 ;  2.0887679E+001
 3.7829912E-009 ;  2.1121010E+001
 3.7927664E-009 ;  2.0849538E+001
 3.8025415E-009 ;  2.1159151E+001
 3.8123167E-009 ;  2.1253381E+001
 3.8220919E-009 ;  2.1497931E+001
 3.8318671E-009 ;  2.2126132E+001
 3.8416422E-009 ;  2.1511392E+001
 3.8514174E-009 ;  2.1890556E+001
 3.8611926E-009 ;  2.1760429E+001
 3.8709677E-009 ;  2.1883826E+001
 3.8807429E-009 ;  2.1957864E+001
 3.8905181E-009 ;  2.2157542E+001
 3.9002933E-009 ;  2.2604013E+001
 3.9100684E-009 ;  2.2390874E+001
 3.9198436E-009 ;  2.2579334E+001
 3.9296188E-009 ;  2.2231580E+001
 3.9393939E-009 ;  2.2150811E+001
 3.9491691E-009 ;  2.2384143E+001
 3.9589443E-009 ;  2.2604013E+001
 3.9687195E-009 ;  2.2996639E+001
 3.9784946E-009 ;  2.2779012E+001
 3.9882698E-009 ;  2.2909139E+001
 3.9980450E-009 ;  2.2518757E+001
 4.0078201E-009 ;  2.2765551E+001
 4.0175953E-009 ;  2.3485738E+001
 4.0273705E-009 ;  2.3660737E+001
 4.0371457E-009 ;  2.3310739E+001
 4.0469208E-009 ;  2.2938306E+001
 4.0566960E-009 ;  2.3043754E+001
 4.0664712E-009 ;  2.2976447E+001
 4.0762463E-009 ;  2.3362341E+001
 4.0860215E-009 ;  2.3770672E+001
 4.0957967E-009 ;  2.3483494E+001
 4.1055718E-009 ;  2.3651763E+001
 4.1153470E-009 ;  2.3445354E+001
 4.1251222E-009 ;  2.3200804E+001
 4.1348974E-009 ;  2.3196317E+001
 4.1446725E-009 ;  2.3297278E+001
 4.1544477E-009 ;  2.3526122E+001
 4.1642229E-009 ;  2.3461059E+001
 4.1739980E-009 ;  2.2976447E+001
 4.1837732E-009 ;  2.3344393E+001
 4.1935484E-009 ;  2.3019074E+001
 4.2033236E-009 ;  2.2996639E+001
 4.2130987E-009 ;  2.3063946E+001
 4.2228739E-009 ;  2.3070677E+001
 4.2326491E-009 ;  2.2547924E+001
 4.2424242E-009 ;  2.2664590E+001
 4.2521994E-009 ;  2.2507539E+001
 4.2619746E-009 ;  2.2682538E+001
 4.2717498E-009 ;  2.2945037E+001
 4.2815249E-009 ;  2.2368438E+001
 4.2913001E-009 ;  2.2482860E+001
 4.3010753E-009 ;  2.2464912E+001
 4.3108504E-009 ;  2.2247285E+001
 4.3206256E-009 ;  2.2254016E+001
 4.3304008E-009 ;  2.2220362E+001
 4.3401760E-009 ;  2.2146324E+001
 4.3499511E-009 ;  2.1515880E+001
 4.3597263E-009 ;  2.1834467E+001
 4.3695015E-009 ;  2.1363316E+001
 4.3792766E-009 ;  2.1980299E+001
 4.3890518E-009 ;  2.1399214E+001
 4.3988270E-009 ;  2.1403701E+001
 4.4086022E-009 ;  2.1221971E+001
 4.4183773E-009 ;  2.0797936E+001
 4.4281525E-009 ;  2.1096331E+001
 4.4379277E-009 ;  2.0712680E+001
 4.4477028E-009 ;  2.1076139E+001
 4.4574780E-009 ;  2.0925819E+001
 4.4672532E-009 ;  2.0349221E+001
 4.4770283E-009 ;  2.0138325E+001
 4.4868035E-009 ;  2.0315567E+001
 4.4965787E-009 ;  1.9967813E+001
 4.5063539E-009 ;  1.9671661E+001
 4.5161290E-009 ;  1.9801789E+001
 4.5259042E-009 ;  1.9754674E+001
 4.5356794E-009 ;  1.9640251E+001
 4.5454545E-009 ;  1.9431599E+001
 4.5552297E-009 ;  1.9117498E+001
 4.5650049E-009 ;  1.8951474E+001
 4.5747801E-009 ;  1.8527438E+001
 4.5845552E-009 ;  1.8662053E+001
 4.5943304E-009 ;  1.8574553E+001
 4.6041056E-009 ;  1.7910455E+001
 4.6138807E-009 ;  1.8428721E+001
 4.6236559E-009 ;  1.8161736E+001
 4.6334311E-009 ;  1.7849879E+001
 4.6432063E-009 ;  1.7632252E+001
 4.6529814E-009 ;  1.7683854E+001
 4.6627566E-009 ;  1.6950205E+001
 4.6725318E-009 ;  1.7102768E+001
 4.6823069E-009 ;  1.6629374E+001
 4.6920821E-009 ;  1.6912065E+001
 4.7018573E-009 ;  1.6555336E+001
 4.7116325E-009 ;  1.6539631E+001
 4.7214076E-009 ;  1.6144762E+001
 4.7311828E-009 ;  1.5608548E+001
 4.7409580E-009 ;  1.5859828E+001
 4.7507331E-009 ;  1.5965276E+001
 4.7605083E-009 ;  1.5709509E+001
 4.7702835E-009 ;  1.5242845E+001
 4.7800587E-009 ;  1.5128423E+001
 4.7898338E-009 ;  1.5193486E+001
 4.7996090E-009 ;  1.4477786E+001
 4.8093842E-009 ;  1.4388043E+001
 4.8191593E-009 ;  1.4320736E+001
 4.8289345E-009 ;  1.4186121E+001
 4.8387097E-009 ;  1.4105353E+001
 4.8484848E-009 ;  1.3634202E+001
 4.8582600E-009 ;  1.3824906E+001
 4.8680352E-009 ;  1.3423306E+001
 4.8778104E-009 ;  1.3181000E+001
 4.8875855E-009 ;  1.2952155E+001
 4.8973607E-009 ;  1.2669465E+001
 4.9071359E-009 ;  1.2781644E+001
 4.9169110E-009 ;  1.2166904E+001
 4.9266862E-009 ;  1.2310493E+001
 4.9364614E-009 ;  1.1908893E+001
 4.9462366E-009 ;  1.2187097E+001
 4.9560117E-009 ;  1.1828125E+001
 4.9657869E-009 ;  1.1650882E+001
 4.9755621E-009 ;  1.1202167E+001
 4.9853372E-009 ;  1.1188706E+001
 4.9951124E-009 ;  1.1388384E+001
 5.0048876E-009 ;  1.0746722E+001
 5.0146628E-009 ;  1.0556018E+001
 5.0244379E-009 ;  1.0614351E+001
 5.0342131E-009 ;  1.0526851E+001
 5.0439883E-009 ;  1.0181341E+001
 5.0537634E-009 ;  1.0134226E+001
 5.0635386E-009 ;  9.7281390E+000
 5.0733138E-009 ;  9.9749320E+000
 5.0830890E-009 ;  9.4589100E+000
 5.0928641E-009 ;  9.4701280E+000
 5.1026393E-009 ;  9.4835890E+000
 5.1124145E-009 ;  9.2771800E+000
 5.1221896E-009 ;  8.9294260E+000
 5.1319648E-009 ;  8.8396830E+000
 5.1417400E-009 ;  8.6063520E+000
 5.1515152E-009 ;  8.3259050E+000
 5.1612903E-009 ;  8.4134040E+000
 5.1710655E-009 ;  8.2787900E+000
 5.1808407E-009 ;  7.8749460E+000
 5.1906158E-009 ;  7.8009080E+000
 5.2003910E-009 ;  7.6730240E+000
 5.2101662E-009 ;  7.3970650E+000
 5.2199413E-009 ;  7.6034740E+000
 5.2297165E-009 ;  7.3454630E+000
 5.2394917E-009 ;  7.1278360E+000
 5.2492669E-009 ;  7.2175790E+000
 5.2590420E-009 ;  7.0021960E+000
 5.2688172E-009 ;  6.7666200E+000
 5.2785924E-009 ;  6.6970700E+000
 5.2883675E-009 ;  6.7486720E+000
 5.2981427E-009 ;  6.3201490E+000
 5.3079179E-009 ;  6.2573290E+000
 5.3176931E-009 ;  6.3784820E+000
 5.3274682E-009 ;  6.1114970E+000
 5.3372434E-009 ;  6.1114970E+000
 5.3470186E-009 ;  5.7973960E+000
 5.3567937E-009 ;  5.6358590E+000
 5.3665689E-009 ;  5.5932310E+000
 5.3763441E-009 ;  5.4698340E+000
 5.3861193E-009 ;  5.5730390E+000
 5.3958944E-009 ;  5.3688730E+000
 5.4056696E-009 ;  4.9470810E+000
 5.4154448E-009 ;  5.1781700E+000
 5.4252199E-009 ;  5.0547730E+000
 5.4349951E-009 ;  5.0278500E+000
 5.4447703E-009 ;  4.7047750E+000
 5.4545455E-009 ;  4.9582990E+000
 5.4643206E-009 ;  4.8012490E+000
 5.4740958E-009 ;  4.6599040E+000
 5.4838710E-009 ;  4.6374680E+000
 5.4936461E-009 ;  4.6150320E+000
 5.5034213E-009 ;  4.3256110E+000
 5.5131965E-009 ;  4.1932400E+000
 5.5229717E-009 ;  4.0788180E+000
 5.5327468E-009 ;  4.2313810E+000
 5.5425220E-009 ;  4.1012540E+000
 5.5522972E-009 ;  3.9845880E+000
 5.5620723E-009 ;  3.9015760E+000
 5.5718475E-009 ;  3.8858710E+000
 5.5816227E-009 ;  3.8656780E+000
 5.5913978E-009 ;  3.8163200E+000
 5.6011730E-009 ;  3.5022190E+000
 5.6109482E-009 ;  3.5986930E+000
 5.6207234E-009 ;  3.4506170E+000
 5.6304985E-009 ;  3.4035020E+000
 5.6402737E-009 ;  3.3855540E+000
 5.6500489E-009 ;  3.2599130E+000
 5.6598240E-009 ;  3.3339510E+000
 5.6695992E-009 ;  3.2127980E+000
 5.6793744E-009 ;  3.1926060E+000
 5.6891496E-009 ;  3.2285030E+000
 5.6989247E-009 ;  3.2060680E+000
 5.7086999E-009 ;  3.0781840E+000
 5.7184751E-009 ;  2.9884410E+000
 5.7282502E-009 ;  2.9144030E+000
 5.7380254E-009 ;  2.8224160E+000
 5.7478006E-009 ;  2.8852360E+000
 5.7575758E-009 ;  2.7640830E+000
 5.7673509E-009 ;  2.6160070E+000
 5.7771261E-009 ;  2.5868410E+000
 5.7869013E-009 ;  2.6878020E+000
 5.7966764E-009 ;  2.5599180E+000
 5.8064516E-009 ;  2.7079940E+000
 5.8162268E-009 ;  2.5038290E+000
 5.8260020E-009 ;  2.4791490E+000
 5.8357771E-009 ;  2.5509440E+000
 5.8455523E-009 ;  2.4746620E+000
 5.8553275E-009 ;  2.3422910E+000
 5.8651026E-009 ;  2.3467780E+000
 5.8748778E-009 ;  2.3445350E+000
 5.8846530E-009 ;  2.3220990E+000
 5.8944282E-009 ;  2.3288300E+000
 5.9042033E-009 ;  2.2817150E+000
 5.9139785E-009 ;  2.3602400E+000
 5.9237537E-009 ;  2.2772280E+000
 5.9335288E-009 ;  2.1493440E+000
 5.9433040E-009 ;  2.1560750E+000
 5.9530792E-009 ;  2.2570360E+000
 5.9628543E-009 ;  2.0910110E+000
 5.9726295E-009 ;  2.2323560E+000
 5.9824047E-009 ;  2.1067160E+000
 5.9921799E-009 ;  1.9721020E+000
 6.0019550E-009 ;  1.9765890E+000
 6.0117302E-009 ;  1.9990240E+000
 6.0215054E-009 ;  2.0438960E+000
 6.0312805E-009 ;  2.0237040E+000
 6.0410557E-009 ;  1.9092810E+000
 6.0508309E-009 ;  2.0012680E+000
 6.0606061E-009 ;  2.0349220E+000
 6.0703812E-009 ;  2.0169730E+000
 6.0801564E-009 ;  1.8599230E+000
 6.0899316E-009 ;  1.8621660E+000
 6.0997067E-009 ;  1.7455010E+000
 6.1094819E-009 ;  1.8599230E+000
 6.1192571E-009 ;  1.8217820E+000
 6.1290323E-009 ;  1.7791540E+000
 6.1388074E-009 ;  1.7701800E+000
 6.1485826E-009 ;  1.8060770E+000
 6.1583578E-009 ;  1.8846020E+000
 6.1681329E-009 ;  1.8419740E+000
 6.1779081E-009 ;  1.8330000E+000
 6.1876833E-009 ;  1.5817200E+000
 6.1974585E-009 ;  1.7051160E+000
 6.2072336E-009 ;  1.7813980E+000
 6.2170088E-009 ;  1.7522310E+000
 6.2267840E-009 ;  1.6557580E+000
 6.2365591E-009 ;  1.6490270E+000
 6.2463343E-009 ;  1.6467830E+000
 6.2561095E-009 ;  1.6580010E+000
 6.2658847E-009 ;  1.6602450E+000
 6.2756598E-009 ;  1.6086420E+000
 6.2854350E-009 ;  1.6198600E+000
 6.2952102E-009 ;  1.5660150E+000
 6.3049853E-009 ;  1.5794760E+000
 6.3147605E-009 ;  1.5480660E+000
 6.3245357E-009 ;  1.5929370E+000
 6.3343109E-009 ;  1.5121690E+000
 6.3440860E-009 ;  1.4358870E+000
 6.3538612E-009 ;  1.5211430E+000
 6.3636364E-009 ;  1.4403740E+000
 6.3734115E-009 ;  1.5144120E+000
 6.3831867E-009 ;  1.5570400E+000
 6.3929619E-009 ;  1.5368480E+000
 6.4027370E-009 ;  1.4695410E+000
 6.4125122E-009 ;  1.5346040E+000
 6.4222874E-009 ;  1.4740280E+000
 6.4320626E-009 ;  1.4112080E+000
 6.4418377E-009 ;  1.5166560E+000
 6.4516129E-009 ;  1.4740280E+000
 6.4613881E-009 ;  1.4112080E+000
 6.4711632E-009 ;  1.3237080E+000
 6.4809384E-009 ;  1.4314000E+000
 6.4907136E-009 ;  1.4269130E+000
 6.5004888E-009 ;  1.3775540E+000
 6.5102639E-009 ;  1.4044770E+000
 6.5200391E-009 ;  1.3461440E+000
 6.5298143E-009 ;  1.3999900E+000
 6.5395894E-009 ;  1.3955030E+000
 6.5493646E-009 ;  1.4156950E+000
 6.5591398E-009 ;  1.2900550E+000
 6.5689150E-009 ;  1.3192210E+000
 6.5786901E-009 ;  1.3035160E+000
 6.5884653E-009 ;  1.4022340E+000
 6.5982405E-009 ;  1.3237080E+000
 6.6080156E-009 ;  1.3416570E+000
 6.6177908E-009 ;  1.3394140E+000
 6.6275660E-009 ;  1.2631320E+000
 6.6373412E-009 ;  1.4269130E+000
 6.6471163E-009 ;  1.2743500E+000
 6.6568915E-009 ;  1.2878110E+000
 6.6666667E-009 ;  1.2855680E+000
 6.6764418E-009 ;  1.2541580E+000
 6.6862170E-009 ;  1.3169780E+000
 6.6959922E-009 ;  1.3057600E+000
 6.7057674E-009 ;  1.3506310E+000
 6.7155425E-009 ;  1.2406960E+000
 6.7253177E-009 ;  1.2406960E+000
 6.7350929E-009 ;  1.2631320E+000
 6.7448680E-009 ;  1.2294780E+000
 6.7546432E-009 ;  1.3685800E+000
 6.7644184E-009 ;  1.2115300E+000
 6.7741935E-009 ;  1.2025550E+000
 6.7839687E-009 ;  1.2810810E+000
 6.7937439E-009 ;  1.2967860E+000
 6.8035191E-009 ;  1.2810810E+000
 6.8132942E-009 ;  1.2653760E+000
 6.8230694E-009 ;  1.2025550E+000
 6.8328446E-009 ;  1.3124910E+000
 6.8426197E-009 ;  1.2115300E+000
 6.8523949E-009 ;  1.2519140E+000
 6.8621701E-009 ;  1.2070430E+000
 6.8719453E-009 ;  1.0903770E+000
 6.8817204E-009 ;  1.2115300E+000
 6.8914956E-009 ;  1.1464660E+000
 6.9012708E-009 ;  1.3506310E+000
 6.9110459E-009 ;  1.2070430E+000
 6.9208211E-009 ;  1.1195430E+000
 6.9305963E-009 ;  1.2092860E+000
 6.9403715E-009 ;  1.2182600E+000
 6.9501466E-009 ;  1.1419790E+000
 6.9599218E-009 ;  1.2810810E+000
 6.9696970E-009 ;  1.2249910E+000
 6.9794721E-009 ;  1.3237080E+000
 6.9892473E-009 ;  1.2317220E+000
 6.9990225E-009 ;  1.1576840E+000
 7.0087977E-009 ;  1.2160170E+000
 7.0185728E-009 ;  1.2406960E+000
 7.0283480E-009 ;  1.2160170E+000
 7.0381232E-009 ;  1.2653760E+000
 7.0478983E-009 ;  1.1935810E+000
 7.0576735E-009 ;  1.0522360E+000
 7.0674487E-009 ;  1.1666580E+000
 7.0772239E-009 ;  1.2025550E+000
 7.0869990E-009 ;  1.1756330E+000
 7.0967742E-009 ;  1.1801200E+000
 7.1065494E-009 ;  1.2070430E+000
 7.1163245E-009 ;  1.2272350E+000
 7.1260997E-009 ;  1.0724280E+000
 7.1358749E-009 ;  1.2586450E+000
 7.1456500E-009 ;  1.2294780E+000
 7.1554252E-009 ;  1.1374920E+000
 7.1652004E-009 ;  1.1913380E+000
 7.1749756E-009 ;  1.1689020E+000
 7.1847507E-009 ;  1.1621710E+000
 7.1945259E-009 ;  1.1195430E+000
 7.2043011E-009 ;  1.0701850E+000
 7.2140762E-009 ;  1.1801200E+000
 7.2238514E-009 ;  1.1015950E+000
 7.2336266E-009 ;  1.1846070E+000
 7.2434018E-009 ;  1.1240300E+000
 7.2531769E-009 ;  1.0858900E+000
 7.2629521E-009 ;  1.1666580E+000
 7.2727273E-009 ;  1.1778760E+000
 7.2825024E-009 ;  1.1240300E+000
 7.2922776E-009 ;  1.1487100E+000
 7.3020528E-009 ;  1.1105690E+000
 7.3118280E-009 ;  1.2406960E+000
 7.3216031E-009 ;  1.0926200E+000
 7.3313783E-009 ;  1.1711450E+000
 7.3411535E-009 ;  1.0903770E+000
 7.3509286E-009 ;  1.2025550E+000
 7.3607038E-009 ;  1.0387750E+000
 7.3704790E-009 ;  1.1374920E+000
 7.3802542E-009 ;  1.0724280E+000
 7.3900293E-009 ;  1.0634540E+000
 7.3998045E-009 ;  1.2272350E+000
 7.4095797E-009 ;  1.1330050E+000
 7.4193548E-009 ;  1.0410180E+000
 7.4291300E-009 ;  1.1217870E+000
 7.4389052E-009 ;  1.0769150E+000
 7.4486804E-009 ;  1.0903770E+000
 7.4584555E-009 ;  1.2003120E+000
 7.4682307E-009 ;  1.0567230E+000
 7.4780059E-009 ;  9.9839000E-001
 7.4877810E-009 ;  1.0522360E+000
 7.4975562E-009 ;  1.1240300E+000
 7.5073314E-009 ;  1.1442230E+000
 7.5171065E-009 ;  1.1150560E+000
 7.5268817E-009 ;  9.6249300E-001
 7.5366569E-009 ;  1.0724280E+000
 7.5464321E-009 ;  1.0993510E+000
 7.5562072E-009 ;  1.1262740E+000
 7.5659824E-009 ;  1.0253130E+000
 7.5757576E-009 ;  1.1330050E+000
 7.5855327E-009 ;  1.1487100E+000
 7.5953079E-009 ;  1.0724280E+000
 7.6050831E-009 ;  1.1285180E+000
 7.6148583E-009 ;  1.0881330E+000
